OrderID,CustomerID,EmployeeID,OrderDate,RequiredDate,ShippedDate,Freight,ShipAddress,ShipCity,ShipCountry,ProductID,UnitPrice_x,Quantity,Discount,ProductName,SupplierID,CategoryID,QuantityPerUnit,UnitPrice_y,UnitsInStock,UnitsOnOrder,ReorderLevel,Discontinued,CategoryName,Description,Unnamed: 1,CompanyName_x,ContactName_x,ContactTitle_x,Address_x,City_x,Region,PostalCode_x,Country_x,Phone,Fax,CompanyName_y,ContactName_y,ContactTitle_y,Address_y,City_y,Country_y,LastName,FirstName,Title,TitleOfCourtesy,BirthDate,HireDate,Address,City,PostalCode_y,Country,HomePhone,Extension,Notes,ReportsTo,Full Name,Category Shortage
10762,FOLKO,3,1997-12-02,1997-12-30,1997-12-09,328.74,Åkergatan 24,Bräcke,Sweden,47,9.5,30,0.0,Zaanse koeken,22,3,10 - 4 oz boxes,9.5,36,0,0,0,Confections,"Desserts, candies, and sweet breads",,Folk och fä HB,Maria Larsson,Owner,Åkergatan 24,Bräcke,,S-844 67,Sweden,0695-34 67 21,,Zaanse Snoepfabriek,Dirk Luchte,Accounting Manager,"Verkoop_x000D_
Rijnweg 22",Zaandam,Netherlands,Leverling,Janet,Sales Representative,Ms.,1963-08-30,1992-04-01,722 Moss Bay Blvd.,Kirkland,98033,USA,(206) 555-3412,3355,Janet has a BS degree in chemistry from Boston College).  She has also completed a certificate program in food retailing management.  Janet was hired as a sales associate and was promoted to sales representative.,2,Janet Leverling,36
10684,OTTIK,3,1997-09-26,1997-10-24,1997-09-30,145.63,Mehrheimerstr. 369,Köln,Germany,47,9.5,40,0.0,Zaanse koeken,22,3,10 - 4 oz boxes,9.5,36,0,0,0,Confections,"Desserts, candies, and sweet breads",,Ottilies Käseladen,Henriette Pfalzheim,Owner,Mehrheimerstr. 369,Köln,,50739,Germany,0221-0644327,0221-0765721,Zaanse Snoepfabriek,Dirk Luchte,Accounting Manager,"Verkoop_x000D_
Rijnweg 22",Zaandam,Netherlands,Leverling,Janet,Sales Representative,Ms.,1963-08-30,1992-04-01,722 Moss Bay Blvd.,Kirkland,98033,USA,(206) 555-3412,3355,Janet has a BS degree in chemistry from Boston College).  She has also completed a certificate program in food retailing management.  Janet was hired as a sales associate and was promoted to sales representative.,2,Janet Leverling,36
10332,MEREP,3,1996-10-17,1996-11-28,1996-10-21,52.84,43 rue St. Laurent,Montréal,Canada,47,7.6,16,0.200000002980232,Zaanse koeken,22,3,10 - 4 oz boxes,9.5,36,0,0,0,Confections,"Desserts, candies, and sweet breads",,Mère Paillarde,Jean Fresnière,Marketing Assistant,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,(514) 555-8054,(514) 555-8055,Zaanse Snoepfabriek,Dirk Luchte,Accounting Manager,"Verkoop_x000D_
Rijnweg 22",Zaandam,Netherlands,Leverling,Janet,Sales Representative,Ms.,1963-08-30,1992-04-01,722 Moss Bay Blvd.,Kirkland,98033,USA,(206) 555-3412,3355,Janet has a BS degree in chemistry from Boston College).  She has also completed a certificate program in food retailing management.  Janet was hired as a sales associate and was promoted to sales representative.,2,Janet Leverling,36
10814,VICTE,3,1998-01-05,1998-02-02,1998-01-14,130.94,"2, rue du Commerce",Lyon,France,48,12.75,8,0.150000005960464,Chocolade,22,3,10 pkgs.,12.75,15,70,25,0,Confections,"Desserts, candies, and sweet breads",,Victuailles en stock,Mary Saveley,Sales Agent,"2, rue du Commerce",Lyon,,69004,France,78.32.54.86,78.32.54.87,Zaanse Snoepfabriek,Dirk Luchte,Accounting Manager,"Verkoop_x000D_
Rijnweg 22",Zaandam,Netherlands,Leverling,Janet,Sales Representative,Ms.,1963-08-30,1992-04-01,722 Moss Bay Blvd.,Kirkland,98033,USA,(206) 555-3412,3355,Janet has a BS degree in chemistry from Boston College).  She has also completed a certificate program in food retailing management.  Janet was hired as a sales associate and was promoted to sales representative.,2,Janet Leverling,-55
10699,MORGK,3,1997-10-09,1997-11-06,1997-10-13,0.58,Heerstr. 22,Leipzig,Germany,47,9.5,12,0.0,Zaanse koeken,22,3,10 - 4 oz boxes,9.5,36,0,0,0,Confections,"Desserts, candies, and sweet breads",,Morgenstern Gesundkost,Alexander Feuer,Marketing Assistant,Heerstr. 22,Leipzig,,04179,Germany,0342-023176,,Zaanse Snoepfabriek,Dirk Luchte,Accounting Manager,"Verkoop_x000D_
Rijnweg 22",Zaandam,Netherlands,Leverling,Janet,Sales Representative,Ms.,1963-08-30,1992-04-01,722 Moss Bay Blvd.,Kirkland,98033,USA,(206) 555-3412,3355,Janet has a BS degree in chemistry from Boston College).  She has also completed a certificate program in food retailing management.  Janet was hired as a sales associate and was promoted to sales representative.,2,Janet Leverling,36
10936,GREAL,3,1998-03-09,1998-04-06,1998-03-18,33.68,2732 Baker Blvd.,Eugene,USA,36,19.0,30,0.200000002980232,Inlagd Sill,17,8,24 - 250 g  jars,19.0,112,0,20,0,Seafood,Seaweed and fish,,Great Lakes Food Market,Howard Snyder,Marketing Manager,2732 Baker Blvd.,Eugene,OR,97403,USA,(503) 555-7555,,Svensk Sjöföda AB,Michael Björn,Sales Representative,Brovallavägen 231,Stockholm,Sweden,Leverling,Janet,Sales Representative,Ms.,1963-08-30,1992-04-01,722 Moss Bay Blvd.,Kirkland,98033,USA,(206) 555-3412,3355,Janet has a BS degree in chemistry from Boston College).  She has also completed a certificate program in food retailing management.  Janet was hired as a sales associate and was promoted to sales representative.,2,Janet Leverling,112
10925,HANAR,3,1998-03-04,1998-04-01,1998-03-13,2.27,"Rua do Paço, 67",Rio de Janeiro,Brazil,36,19.0,25,0.150000005960464,Inlagd Sill,17,8,24 - 250 g  jars,19.0,112,0,20,0,Seafood,Seaweed and fish,,Hanari Carnes,Mario Pontes,Accounting Manager,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil,(21) 555-0091,(21) 555-8765,Svensk Sjöföda AB,Michael Björn,Sales Representative,Brovallavägen 231,Stockholm,Sweden,Leverling,Janet,Sales Representative,Ms.,1963-08-30,1992-04-01,722 Moss Bay Blvd.,Kirkland,98033,USA,(206) 555-3412,3355,Janet has a BS degree in chemistry from Boston College).  She has also completed a certificate program in food retailing management.  Janet was hired as a sales associate and was promoted to sales representative.,2,Janet Leverling,112
10547,SEVES,3,1997-05-23,1997-06-20,1997-06-02,178.43,90 Wadhurst Rd.,London,UK,36,19.0,60,0.0,Inlagd Sill,17,8,24 - 250 g  jars,19.0,112,0,20,0,Seafood,Seaweed and fish,,Seven Seas Imports,Hari Kumar,Sales Manager,90 Wadhurst Rd.,London,,OX15 4NB,UK,(171) 555-1717,(171) 555-5646,Svensk Sjöföda AB,Michael Björn,Sales Representative,Brovallavägen 231,Stockholm,Sweden,Leverling,Janet,Sales Representative,Ms.,1963-08-30,1992-04-01,722 Moss Bay Blvd.,Kirkland,98033,USA,(206) 555-3412,3355,Janet has a BS degree in chemistry from Boston College).  She has also completed a certificate program in food retailing management.  Janet was hired as a sales associate and was promoted to sales representative.,2,Janet Leverling,112
10693,WHITC,3,1997-10-06,1997-10-20,1997-10-10,139.34,1029 - 12th Ave. S.,Seattle,USA,73,15.0,15,0.150000005960464,Röd Kaviar,17,8,24 - 150 g jars,15.0,101,0,5,0,Seafood,Seaweed and fish,,White Clover Markets,Karl Jablonski,Owner,"305 - 14th Ave. S._x000D_
Suite 3B",Seattle,WA,98128,USA,(206) 555-4112,(206) 555-4115,Svensk Sjöföda AB,Michael Björn,Sales Representative,Brovallavägen 231,Stockholm,Sweden,Leverling,Janet,Sales Representative,Ms.,1963-08-30,1992-04-01,722 Moss Bay Blvd.,Kirkland,98033,USA,(206) 555-3412,3355,Janet has a BS degree in chemistry from Boston College).  She has also completed a certificate program in food retailing management.  Janet was hired as a sales associate and was promoted to sales representative.,2,Janet Leverling,101
10739,VINET,3,1997-11-12,1997-12-10,1997-11-17,11.08,59 rue de l'Abbaye,Reims,France,36,19.0,6,0.0,Inlagd Sill,17,8,24 - 250 g  jars,19.0,112,0,20,0,Seafood,Seaweed and fish,,Vins et alcools Chevalier,Paul Henriot,Accounting Manager,59 rue de l'Abbaye,Reims,,51100,France,26.47.15.10,26.47.15.11,Svensk Sjöföda AB,Michael Björn,Sales Representative,Brovallavägen 231,Stockholm,Sweden,Leverling,Janet,Sales Representative,Ms.,1963-08-30,1992-04-01,722 Moss Bay Blvd.,Kirkland,98033,USA,(206) 555-3412,3355,Janet has a BS degree in chemistry from Boston College).  She has also completed a certificate program in food retailing management.  Janet was hired as a sales associate and was promoted to sales representative.,2,Janet Leverling,112
10751,RICSU,3,1997-11-24,1997-12-22,1997-12-03,130.79,Starenweg 5,Genève,Switzerland,73,15.0,15,0.0,Röd Kaviar,17,8,24 - 150 g jars,15.0,101,0,5,0,Seafood,Seaweed and fish,,Richter Supermarkt,Michael Holz,Sales Manager,Grenzacherweg 237,Genève,,1203,Switzerland,0897-034214,,Svensk Sjöföda AB,Michael Björn,Sales Representative,Brovallavägen 231,Stockholm,Sweden,Leverling,Janet,Sales Representative,Ms.,1963-08-30,1992-04-01,722 Moss Bay Blvd.,Kirkland,98033,USA,(206) 555-3412,3355,Janet has a BS degree in chemistry from Boston College).  She has also completed a certificate program in food retailing management.  Janet was hired as a sales associate and was promoted to sales representative.,2,Janet Leverling,101
10838,LINOD,3,1998-01-19,1998-02-16,1998-01-23,59.28,Ave. 5 de Mayo Porlamar,I. de Margarita,Venezuela,36,19.0,50,0.25,Inlagd Sill,17,8,24 - 250 g  jars,19.0,112,0,20,0,Seafood,Seaweed and fish,,LINO-Delicateses,Felipe Izquierdo,Owner,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,(8) 34-56-12,(8) 34-93-93,Svensk Sjöföda AB,Michael Björn,Sales Representative,Brovallavägen 231,Stockholm,Sweden,Leverling,Janet,Sales Representative,Ms.,1963-08-30,1992-04-01,722 Moss Bay Blvd.,Kirkland,98033,USA,(206) 555-3412,3355,Janet has a BS degree in chemistry from Boston College).  She has also completed a certificate program in food retailing management.  Janet was hired as a sales associate and was promoted to sales representative.,2,Janet Leverling,112
10420,WELLI,3,1997-01-21,1997-02-18,1997-01-27,44.12,"Rua do Mercado, 12",Resende,Brazil,73,12.0,20,0.100000001490116,Röd Kaviar,17,8,24 - 150 g jars,15.0,101,0,5,0,Seafood,Seaweed and fish,,Wellington Importadora,Paula Parente,Sales Manager,"Rua do Mercado, 12",Resende,SP,08737-363,Brazil,(14) 555-8122,,Svensk Sjöföda AB,Michael Björn,Sales Representative,Brovallavägen 231,Stockholm,Sweden,Leverling,Janet,Sales Representative,Ms.,1963-08-30,1992-04-01,722 Moss Bay Blvd.,Kirkland,98033,USA,(206) 555-3412,3355,Janet has a BS degree in chemistry from Boston College).  She has also completed a certificate program in food retailing management.  Janet was hired as a sales associate and was promoted to sales representative.,2,Janet Leverling,101
10904,WHITC,3,1998-02-24,1998-03-24,1998-02-27,162.95,1029 - 12th Ave. S.,Seattle,USA,58,13.25,15,0.0,Escargots de Bourgogne,27,8,24 pieces,13.25,62,0,20,0,Seafood,Seaweed and fish,,White Clover Markets,Karl Jablonski,Owner,"305 - 14th Ave. S._x000D_
Suite 3B",Seattle,WA,98128,USA,(206) 555-4112,(206) 555-4115,Escargots Nouveaux,Marie Delamare,Sales Manager,"22, rue H. Voiron",Montceau,France,Leverling,Janet,Sales Representative,Ms.,1963-08-30,1992-04-01,722 Moss Bay Blvd.,Kirkland,98033,USA,(206) 555-3412,3355,Janet has a BS degree in chemistry from Boston College).  She has also completed a certificate program in food retailing management.  Janet was hired as a sales associate and was promoted to sales representative.,2,Janet Leverling,62
10697,LINOD,3,1997-10-08,1997-11-05,1997-10-14,45.52,Ave. 5 de Mayo Porlamar,I. de Margarita,Venezuela,58,13.25,30,0.25,Escargots de Bourgogne,27,8,24 pieces,13.25,62,0,20,0,Seafood,Seaweed and fish,,LINO-Delicateses,Felipe Izquierdo,Owner,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,(8) 34-56-12,(8) 34-93-93,Escargots Nouveaux,Marie Delamare,Sales Manager,"22, rue H. Voiron",Montceau,France,Leverling,Janet,Sales Representative,Ms.,1963-08-30,1992-04-01,722 Moss Bay Blvd.,Kirkland,98033,USA,(206) 555-3412,3355,Janet has a BS degree in chemistry from Boston College).  She has also completed a certificate program in food retailing management.  Janet was hired as a sales associate and was promoted to sales representative.,2,Janet Leverling,62
10839,TRADH,3,1998-01-19,1998-02-16,1998-01-22,35.43,"Av. Inês de Castro, 414",São Paulo,Brazil,58,13.25,30,0.100000001490116,Escargots de Bourgogne,27,8,24 pieces,13.25,62,0,20,0,Seafood,Seaweed and fish,,Tradição Hipermercados,Anabela Domingues,Sales Representative,"Av. Inês de Castro, 414",São Paulo,SP,05634-030,Brazil,(11) 555-2167,(11) 555-2168,Escargots Nouveaux,Marie Delamare,Sales Manager,"22, rue H. Voiron",Montceau,France,Leverling,Janet,Sales Representative,Ms.,1963-08-30,1992-04-01,722 Moss Bay Blvd.,Kirkland,98033,USA,(206) 555-3412,3355,Janet has a BS degree in chemistry from Boston College).  She has also completed a certificate program in food retailing management.  Janet was hired as a sales associate and was promoted to sales representative.,2,Janet Leverling,62
10594,OLDWO,3,1997-07-09,1997-08-06,1997-07-16,5.24,2743 Bering St.,Anchorage,USA,58,13.25,30,0.0,Escargots de Bourgogne,27,8,24 pieces,13.25,62,0,20,0,Seafood,Seaweed and fish,,Old World Delicatessen,Rene Phillips,Sales Representative,2743 Bering St.,Anchorage,AK,99508,USA,(907) 555-7584,(907) 555-2880,Escargots Nouveaux,Marie Delamare,Sales Manager,"22, rue H. Voiron",Montceau,France,Leverling,Janet,Sales Representative,Ms.,1963-08-30,1992-04-01,722 Moss Bay Blvd.,Kirkland,98033,USA,(206) 555-3412,3355,Janet has a BS degree in chemistry from Boston College).  She has also completed a certificate program in food retailing management.  Janet was hired as a sales associate and was promoted to sales representative.,2,Janet Leverling,62
11011,ALFKI,3,1998-04-09,1998-05-07,1998-04-13,1.21,Obere Str. 57,Berlin,Germany,58,13.25,40,0.0500000007450581,Escargots de Bourgogne,27,8,24 pieces,13.25,62,0,20,0,Seafood,Seaweed and fish,,Alfreds Futterkiste,Maria Anders,Sales Representative,Obere Str. 57,Berlin,,12209,Germany,030-0074321,030-0076545,Escargots Nouveaux,Marie Delamare,Sales Manager,"22, rue H. Voiron",Montceau,France,Leverling,Janet,Sales Representative,Ms.,1963-08-30,1992-04-01,722 Moss Bay Blvd.,Kirkland,98033,USA,(206) 555-3412,3355,Janet has a BS degree in chemistry from Boston College).  She has also completed a certificate program in food retailing management.  Janet was hired as a sales associate and was promoted to sales representative.,2,Janet Leverling,62
11063,HUNGO,3,1998-04-30,1998-05-28,1998-05-06,81.73,8 Johnstown Road,Cork,Ireland,34,14.0,30,0.0,Sasquatch Ale,16,1,24 - 12 oz bottles,14.0,111,0,15,0,Beverages,"Soft drinks, coffees, teas, beers, and ales",,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,8 Johnstown Road,Cork,Co. Cork,Unknown,Ireland,2967 542,2967 3333,Bigfoot Breweries,Cheryl Saylor,Regional Account Rep.,"3400 - 8th Avenue_x000D_
Suite 210",Bend,USA,Leverling,Janet,Sales Representative,Ms.,1963-08-30,1992-04-01,722 Moss Bay Blvd.,Kirkland,98033,USA,(206) 555-3412,3355,Janet has a BS degree in chemistry from Boston College).  She has also completed a certificate program in food retailing management.  Janet was hired as a sales associate and was promoted to sales representative.,2,Janet Leverling,111
10700,SAVEA,3,1997-10-10,1997-11-07,1997-10-16,65.1,187 Suffolk Ln.,Boise,USA,34,14.0,12,0.200000002980232,Sasquatch Ale,16,1,24 - 12 oz bottles,14.0,111,0,15,0,Beverages,"Soft drinks, coffees, teas, beers, and ales",,Save-a-lot Markets,Jose Pavarotti,Sales Representative,187 Suffolk Ln.,Boise,ID,83720,USA,(208) 555-8097,,Bigfoot Breweries,Cheryl Saylor,Regional Account Rep.,"3400 - 8th Avenue_x000D_
Suite 210",Bend,USA,Leverling,Janet,Sales Representative,Ms.,1963-08-30,1992-04-01,722 Moss Bay Blvd.,Kirkland,98033,USA,(206) 555-3412,3355,Janet has a BS degree in chemistry from Boston College).  She has also completed a certificate program in food retailing management.  Janet was hired as a sales associate and was promoted to sales representative.,2,Janet Leverling,111
10697,LINOD,3,1997-10-08,1997-11-05,1997-10-14,45.52,Ave. 5 de Mayo Porlamar,I. de Margarita,Venezuela,35,18.0,9,0.25,Steeleye Stout,16,1,24 - 12 oz bottles,18.0,20,0,15,0,Beverages,"Soft drinks, coffees, teas, beers, and ales",,LINO-Delicateses,Felipe Izquierdo,Owner,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,(8) 34-56-12,(8) 34-93-93,Bigfoot Breweries,Cheryl Saylor,Regional Account Rep.,"3400 - 8th Avenue_x000D_
Suite 210",Bend,USA,Leverling,Janet,Sales Representative,Ms.,1963-08-30,1992-04-01,722 Moss Bay Blvd.,Kirkland,98033,USA,(206) 555-3412,3355,Janet has a BS degree in chemistry from Boston College).  She has also completed a certificate program in food retailing management.  Janet was hired as a sales associate and was promoted to sales representative.,2,Janet Leverling,20
10321,ISLAT,3,1996-10-03,1996-10-31,1996-10-11,3.43,"Garden House_x000D_
Crowther Way",Cowes,UK,35,14.4,10,0.0,Steeleye Stout,16,1,24 - 12 oz bottles,18.0,20,0,15,0,Beverages,"Soft drinks, coffees, teas, beers, and ales",,Island Trading,Helen Bennett,Marketing Manager,"Garden House_x000D_
Crowther Way",Cowes,Isle of Wight,PO31 7PJ,UK,(198) 555-8888,,Bigfoot Breweries,Cheryl Saylor,Regional Account Rep.,"3400 - 8th Avenue_x000D_
Suite 210",Bend,USA,Leverling,Janet,Sales Representative,Ms.,1963-08-30,1992-04-01,722 Moss Bay Blvd.,Kirkland,98033,USA,(206) 555-3412,3355,Janet has a BS degree in chemistry from Boston College).  She has also completed a certificate program in food retailing management.  Janet was hired as a sales associate and was promoted to sales representative.,2,Janet Leverling,20
10444,BERGS,3,1997-02-12,1997-03-12,1997-02-21,3.5,Berguvsvägen  8,Luleå,Sweden,35,14.4,8,0.0,Steeleye Stout,16,1,24 - 12 oz bottles,18.0,20,0,15,0,Beverages,"Soft drinks, coffees, teas, beers, and ales",,Berglunds snabbköp,Christina Berglund,Order Administrator,Berguvsvägen  8,Luleå,,S-958 22,Sweden,0921-12 34 65,0921-12 34 67,Bigfoot Breweries,Cheryl Saylor,Regional Account Rep.,"3400 - 8th Avenue_x000D_
Suite 210",Bend,USA,Leverling,Janet,Sales Representative,Ms.,1963-08-30,1992-04-01,722 Moss Bay Blvd.,Kirkland,98033,USA,(206) 555-3412,3355,Janet has a BS degree in chemistry from Boston College).  She has also completed a certificate program in food retailing management.  Janet was hired as a sales associate and was promoted to sales representative.,2,Janet Leverling,20
10911,GODOS,3,1998-02-26,1998-03-26,1998-03-05,38.19,"C/ Romero, 33",Sevilla,Spain,67,14.0,15,0.0,Laughing Lumberjack Lager,16,1,24 - 12 oz bottles,14.0,52,0,10,0,Beverages,"Soft drinks, coffees, teas, beers, and ales",,Godos Cocina Típica,José Pedro Freyre,Sales Manager,"C/ Romero, 33",Sevilla,,41101,Spain,(95) 555 82 82,,Bigfoot Breweries,Cheryl Saylor,Regional Account Rep.,"3400 - 8th Avenue_x000D_
Suite 210",Bend,USA,Leverling,Janet,Sales Representative,Ms.,1963-08-30,1992-04-01,722 Moss Bay Blvd.,Kirkland,98033,USA,(206) 555-3412,3355,Janet has a BS degree in chemistry from Boston College).  She has also completed a certificate program in food retailing management.  Janet was hired as a sales associate and was promoted to sales representative.,2,Janet Leverling,52
10438,TOMSP,3,1997-02-06,1997-03-06,1997-02-14,8.24,Luisenstr. 48,Münster,Germany,34,11.2,20,0.200000002980232,Sasquatch Ale,16,1,24 - 12 oz bottles,14.0,111,0,15,0,Beverages,"Soft drinks, coffees, teas, beers, and ales",,Toms Spezialitäten,Karin Josephs,Marketing Manager,Luisenstr. 48,Münster,,44087,Germany,0251-031259,0251-035695,Bigfoot Breweries,Cheryl Saylor,Regional Account Rep.,"3400 - 8th Avenue_x000D_
Suite 210",Bend,USA,Leverling,Janet,Sales Representative,Ms.,1963-08-30,1992-04-01,722 Moss Bay Blvd.,Kirkland,98033,USA,(206) 555-3412,3355,Janet has a BS degree in chemistry from Boston College).  She has also completed a certificate program in food retailing management.  Janet was hired as a sales associate and was promoted to sales representative.,2,Janet Leverling,111
10548,TOMSP,3,1997-05-26,1997-06-23,1997-06-02,1.43,Luisenstr. 48,Münster,Germany,34,14.0,10,0.25,Sasquatch Ale,16,1,24 - 12 oz bottles,14.0,111,0,15,0,Beverages,"Soft drinks, coffees, teas, beers, and ales",,Toms Spezialitäten,Karin Josephs,Marketing Manager,Luisenstr. 48,Münster,,44087,Germany,0251-031259,0251-035695,Bigfoot Breweries,Cheryl Saylor,Regional Account Rep.,"3400 - 8th Avenue_x000D_
Suite 210",Bend,USA,Leverling,Janet,Sales Representative,Ms.,1963-08-30,1992-04-01,722 Moss Bay Blvd.,Kirkland,98033,USA,(206) 555-3412,3355,Janet has a BS degree in chemistry from Boston College).  She has also completed a certificate program in food retailing management.  Janet was hired as a sales associate and was promoted to sales representative.,2,Janet Leverling,111
10831,SANTG,3,1998-01-14,1998-02-11,1998-01-23,72.19,Erling Skakkes gate 78,Stavern,Norway,35,18.0,8,0.0,Steeleye Stout,16,1,24 - 12 oz bottles,18.0,20,0,15,0,Beverages,"Soft drinks, coffees, teas, beers, and ales",,Santé Gourmet,Jonas Bergulfsen,Owner,Erling Skakkes gate 78,Stavern,,4110,Norway,07-98 92 35,07-98 92 47,Bigfoot Breweries,Cheryl Saylor,Regional Account Rep.,"3400 - 8th Avenue_x000D_
Suite 210",Bend,USA,Leverling,Janet,Sales Representative,Ms.,1963-08-30,1992-04-01,722 Moss Bay Blvd.,Kirkland,98033,USA,(206) 555-3412,3355,Janet has a BS degree in chemistry from Boston College).  She has also completed a certificate program in food retailing management.  Janet was hired as a sales associate and was promoted to sales representative.,2,Janet Leverling,20
10535,ANTON,4,1997-05-13,1997-06-10,1997-05-21,15.64,Mataderos  2312,México D.F.,Mexico,11,21.0,50,0.100000001490116,Queso Cabrales,5,4,1 kg pkg.,21.0,22,30,30,0,Dairy Products,Cheeses,,Antonio Moreno Taquería,Antonio Moreno,Owner,Mataderos  2312,México D.F.,,05023,Mexico,(5) 555-3932,,Cooperativa de Quesos 'Las Cabras',Antonio del Valle Saavedra,Export Administrator,Calle del Rosal 4,Oviedo,Spain,Peacock,Margaret,Sales Representative,Mrs.,1958-09-19,1993-05-03,4110 Old Redmond Rd.,Redmond,98052,USA,(206) 555-8122,5176,Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.,2,Margaret Peacock,-8
10698,ERNSH,4,1997-10-09,1997-11-06,1997-10-17,272.47,Kirchgasse 6,Graz,Austria,11,21.0,15,0.0,Queso Cabrales,5,4,1 kg pkg.,21.0,22,30,30,0,Dairy Products,Cheeses,,Ernst Handel,Roland Mendel,Sales Manager,Kirchgasse 6,Graz,,8010,Austria,7675-3425,7675-3426,Cooperativa de Quesos 'Las Cabras',Antonio del Valle Saavedra,Export Administrator,Calle del Rosal 4,Oviedo,Spain,Peacock,Margaret,Sales Representative,Mrs.,1958-09-19,1993-05-03,4110 Old Redmond Rd.,Redmond,98052,USA,(206) 555-8122,5176,Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.,2,Margaret Peacock,-8
10466,COMMI,4,1997-03-06,1997-04-03,1997-03-13,11.93,"Av. dos Lusíadas, 23",São Paulo,Brazil,11,16.8,10,0.0,Queso Cabrales,5,4,1 kg pkg.,21.0,22,30,30,0,Dairy Products,Cheeses,,Comércio Mineiro,Pedro Afonso,Sales Associate,"Av. dos Lusíadas, 23",São Paulo,SP,05432-043,Brazil,(11) 555-7647,,Cooperativa de Quesos 'Las Cabras',Antonio del Valle Saavedra,Export Administrator,Calle del Rosal 4,Oviedo,Spain,Peacock,Margaret,Sales Representative,Mrs.,1958-09-19,1993-05-03,4110 Old Redmond Rd.,Redmond,98052,USA,(206) 555-8122,5176,Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.,2,Margaret Peacock,-8
10726,EASTC,4,1997-11-03,1997-11-17,1997-12-05,16.56,35 King George,London,UK,11,21.0,5,0.0,Queso Cabrales,5,4,1 kg pkg.,21.0,22,30,30,0,Dairy Products,Cheeses,,Eastern Connection,Ann Devon,Sales Agent,35 King George,London,,WX3 6FW,UK,(171) 555-0297,(171) 555-3373,Cooperativa de Quesos 'Las Cabras',Antonio del Valle Saavedra,Export Administrator,Calle del Rosal 4,Oviedo,Spain,Peacock,Margaret,Sales Representative,Mrs.,1958-09-19,1993-05-03,4110 Old Redmond Rd.,Redmond,98052,USA,(206) 555-8122,5176,Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.,2,Margaret Peacock,-8
10926,ANATR,4,1998-03-04,1998-04-01,1998-03-11,39.92,Avda. de la Constitución 2222,México D.F.,Mexico,11,21.0,2,0.0,Queso Cabrales,5,4,1 kg pkg.,21.0,22,30,30,0,Dairy Products,Cheeses,,Ana Trujillo Emparedados y helados,Ana Trujillo,Owner,Avda. de la Constitución 2222,México D.F.,,05021,Mexico,(5) 555-4729,(5) 555-3745,Cooperativa de Quesos 'Las Cabras',Antonio del Valle Saavedra,Export Administrator,Calle del Rosal 4,Oviedo,Spain,Peacock,Margaret,Sales Representative,Mrs.,1958-09-19,1993-05-03,4110 Old Redmond Rd.,Redmond,98052,USA,(206) 555-8122,5176,Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.,2,Margaret Peacock,-8
11018,LONEP,4,1998-04-13,1998-05-11,1998-04-16,11.65,89 Chiaroscuro Rd.,Portland,USA,12,38.0,20,0.0,Queso Manchego La Pastora,5,4,10 - 500 g pkgs.,38.0,86,0,0,0,Dairy Products,Cheeses,,Lonesome Pine Restaurant,Fran Wilson,Sales Manager,89 Chiaroscuro Rd.,Portland,OR,97219,USA,(503) 555-9573,(503) 555-9646,Cooperativa de Quesos 'Las Cabras',Antonio del Valle Saavedra,Export Administrator,Calle del Rosal 4,Oviedo,Spain,Peacock,Margaret,Sales Representative,Mrs.,1958-09-19,1993-05-03,4110 Old Redmond Rd.,Redmond,98052,USA,(206) 555-8122,5176,Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.,2,Margaret Peacock,86
10774,FOLKO,4,1997-12-11,1997-12-25,1997-12-12,48.2,Åkergatan 24,Bräcke,Sweden,31,12.5,2,0.25,Gorgonzola Telino,14,4,12 - 100 g pkgs,12.5,0,70,20,0,Dairy Products,Cheeses,,Folk och fä HB,Maria Larsson,Owner,Åkergatan 24,Bräcke,,S-844 67,Sweden,0695-34 67 21,,Formaggi Fortini s.r.l.,Elio Rossi,Sales Representative,"Viale Dante, 75",Ravenna,Italy,Peacock,Margaret,Sales Representative,Mrs.,1958-09-19,1993-05-03,4110 Old Redmond Rd.,Redmond,98052,USA,(206) 555-8122,5176,Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.,2,Margaret Peacock,-70
